date,maxtemp_c,mintemp_c,avgtemp_c,city,region,country,lat,lon,weekday,day_num,month_num,month,year,week,alpha-3,continent
2023-03-05,17.8,11.5,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,5,3,March    ,2023,10,COL,Americas
2023-03-06,21.0,9.2,14.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,6,3,March    ,2023,10,COL,Americas
2023-03-07,18.6,12.3,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,7,3,March    ,2023,10,COL,Americas
2023-03-08,18.4,11.3,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,8,3,March    ,2023,10,COL,Americas
2023-03-09,15.1,12.3,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,9,3,March    ,2023,10,COL,Americas
2023-03-10,18.2,11.1,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,10,3,March    ,2023,10,COL,Americas
2023-03-11,18.9,12.3,14.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,11,3,March    ,2023,10,COL,Americas
2023-03-12,14.6,11.2,12.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,12,3,March    ,2023,11,COL,Americas
2023-03-13,13.8,11.0,12.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,13,3,March    ,2023,11,COL,Americas
2023-03-14,18.0,11.1,13.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,14,3,March    ,2023,11,COL,Americas
2023-03-15,17.7,10.5,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,15,3,March    ,2023,11,COL,Americas
2023-03-16,19.2,9.4,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,16,3,March    ,2023,11,COL,Americas
2023-03-17,18.1,11.2,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,17,3,March    ,2023,11,COL,Americas
2023-03-18,17.3,11.6,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,18,3,March    ,2023,11,COL,Americas
2023-03-19,17.5,10.6,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,19,3,March    ,2023,12,COL,Americas
2023-03-20,19.2,9.7,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,20,3,March    ,2023,12,COL,Americas
2023-03-21,20.4,9.2,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,21,3,March    ,2023,12,COL,Americas
2023-03-22,19.2,10.9,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,22,3,March    ,2023,12,COL,Americas
2023-03-23,18.6,11.1,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,23,3,March    ,2023,12,COL,Americas
2023-03-24,19.1,11.5,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,24,3,March    ,2023,12,COL,Americas
2023-03-25,16.7,11.1,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,25,3,March    ,2023,12,COL,Americas
2023-03-26,18.3,10.7,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,26,3,March    ,2023,13,COL,Americas
2023-03-27,20.9,8.1,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,27,3,March    ,2023,13,COL,Americas
2023-03-28,19.2,11.6,14.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,28,3,March    ,2023,13,COL,Americas
2023-03-29,17.2,11.9,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,29,3,March    ,2023,13,COL,Americas
2023-03-30,19.3,12.2,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,30,3,March    ,2023,13,COL,Americas
2023-03-31,20.0,10.1,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,31,3,March    ,2023,13,COL,Americas
2023-04-01,18.8,10.9,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,1,4,April    ,2023,13,COL,Americas
2023-04-02,17.9,11.9,14.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,2,4,April    ,2023,14,COL,Americas
2023-04-03,18.7,10.6,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,3,4,April    ,2023,14,COL,Americas
2023-04-04,20.5,11.3,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,4,4,April    ,2023,14,COL,Americas
2023-04-05,18.4,12.2,14.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,5,4,April    ,2023,14,COL,Americas
2023-04-06,16.3,12.1,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,6,4,April    ,2023,14,COL,Americas
2023-04-07,17.4,11.6,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,7,4,April    ,2023,14,COL,Americas
2023-04-08,16.9,11.8,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,8,4,April    ,2023,14,COL,Americas
2023-04-09,16.1,11.7,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,9,4,April    ,2023,15,COL,Americas
2023-04-10,18.0,11.5,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,10,4,April    ,2023,15,COL,Americas
2023-04-11,18.1,11.4,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,11,4,April    ,2023,15,COL,Americas
2023-04-12,19.0,10.4,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,12,4,April    ,2023,15,COL,Americas
2023-04-13,19.8,10.6,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,13,4,April    ,2023,15,COL,Americas
2023-04-14,19.2,10.5,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,14,4,April    ,2023,15,COL,Americas
2023-04-15,19.3,11.6,14.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,15,4,April    ,2023,15,COL,Americas
2023-04-16,18.8,12.5,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,16,4,April    ,2023,16,COL,Americas
2023-04-17,15.7,12.0,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,17,4,April    ,2023,16,COL,Americas
2023-04-18,15.5,10.5,13.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,18,4,April    ,2023,16,COL,Americas
2023-04-19,18.7,11.9,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,19,4,April    ,2023,16,COL,Americas
2023-04-20,19.0,12.6,15.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,20,4,April    ,2023,16,COL,Americas
2023-04-21,17.8,11.1,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,21,4,April    ,2023,16,COL,Americas
2023-04-22,16.9,11.3,13.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,22,4,April    ,2023,16,COL,Americas
2023-04-23,16.9,9.8,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,23,4,April    ,2023,17,COL,Americas
2023-04-24,16.8,10.6,13.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,24,4,April    ,2023,17,COL,Americas
2023-04-25,16.7,11.8,13.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,25,4,April    ,2023,17,COL,Americas
2023-04-26,17.4,10.8,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,26,4,April    ,2023,17,COL,Americas
2023-04-27,18.0,11.9,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,27,4,April    ,2023,17,COL,Americas
2023-04-28,18.2,10.7,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,28,4,April    ,2023,17,COL,Americas
2023-04-29,19.1,10.7,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,29,4,April    ,2023,17,COL,Americas
2023-04-30,19.4,9.6,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,30,4,April    ,2023,18,COL,Americas
2023-05-01,19.3,9.2,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,1,5,May      ,2023,18,COL,Americas
2023-05-02,20.2,10.1,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,2,5,May      ,2023,18,COL,Americas
2023-05-03,21.4,8.8,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,3,5,May      ,2023,18,COL,Americas
2023-05-04,21.1,9.6,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,4,5,May      ,2023,18,COL,Americas
2023-05-05,19.3,9.9,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,5,5,May      ,2023,18,COL,Americas
2023-05-06,19.8,11.3,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,6,5,May      ,2023,18,COL,Americas
2023-05-07,20.1,10.6,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,7,5,May      ,2023,19,COL,Americas
2023-05-08,22.5,9.7,15.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,8,5,May      ,2023,19,COL,Americas
2023-05-09,21.2,11.5,15.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,9,5,May      ,2023,19,COL,Americas
2023-05-10,18.0,11.9,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,10,5,May      ,2023,19,COL,Americas
2023-05-11,16.8,11.4,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,11,5,May      ,2023,19,COL,Americas
2023-05-12,18.8,11.6,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,12,5,May      ,2023,19,COL,Americas
2023-05-13,18.9,10.9,14.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,13,5,May      ,2023,19,COL,Americas
2023-05-14,17.3,11.6,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,14,5,May      ,2023,20,COL,Americas
2023-05-15,17.2,11.8,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,15,5,May      ,2023,20,COL,Americas
2023-05-16,16.7,10.8,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,16,5,May      ,2023,20,COL,Americas
2023-05-17,19.1,10.8,14.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,17,5,May      ,2023,20,COL,Americas
2023-05-18,21.3,10.5,15.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,18,5,May      ,2023,20,COL,Americas
2023-05-19,19.5,12.4,15.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,19,5,May      ,2023,20,COL,Americas
2023-05-20,19.3,11.6,15.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,20,5,May      ,2023,20,COL,Americas
2023-05-21,17.6,11.8,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,21,5,May      ,2023,21,COL,Americas
2023-05-22,17.8,11.6,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,22,5,May      ,2023,21,COL,Americas
2023-05-23,17.6,10.3,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,23,5,May      ,2023,21,COL,Americas
2023-05-24,17.1,11.0,13.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,24,5,May      ,2023,21,COL,Americas
2023-05-25,18.0,10.8,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,25,5,May      ,2023,21,COL,Americas
2023-05-26,17.6,10.4,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,26,5,May      ,2023,21,COL,Americas
2023-05-27,19.3,11.4,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,27,5,May      ,2023,21,COL,Americas
2023-05-28,16.6,11.2,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,28,5,May      ,2023,22,COL,Americas
2023-05-29,19.9,9.9,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,29,5,May      ,2023,22,COL,Americas
2023-05-30,18.5,10.5,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,30,5,May      ,2023,22,COL,Americas
2023-05-31,16.8,11.2,13.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,31,5,May      ,2023,22,COL,Americas
2023-06-01,17.7,10.9,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,1,6,June     ,2023,22,COL,Americas
2023-06-02,20.0,10.8,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,2,6,June     ,2023,22,COL,Americas
2023-06-03,19.2,8.8,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,3,6,June     ,2023,22,COL,Americas
2023-06-04,20.8,10.3,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,4,6,June     ,2023,23,COL,Americas
2023-06-05,17.9,9.1,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,5,6,June     ,2023,23,COL,Americas
2023-06-06,18.4,11.4,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,6,6,June     ,2023,23,COL,Americas
2023-06-07,19.0,10.7,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,7,6,June     ,2023,23,COL,Americas
2023-06-08,19.0,10.8,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,8,6,June     ,2023,23,COL,Americas
2023-06-09,18.4,11.1,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,9,6,June     ,2023,23,COL,Americas
2023-06-10,18.3,10.1,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,10,6,June     ,2023,23,COL,Americas
2023-06-11,19.0,9.0,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,11,6,June     ,2023,24,COL,Americas
2023-06-12,19.4,11.0,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,12,6,June     ,2023,24,COL,Americas
2023-06-13,21.2,11.5,15.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,13,6,June     ,2023,24,COL,Americas
2023-06-14,18.2,10.7,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,14,6,June     ,2023,24,COL,Americas
2023-06-15,16.2,11.0,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,15,6,June     ,2023,24,COL,Americas
2023-06-16,18.1,10.2,13.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,16,6,June     ,2023,24,COL,Americas
2023-06-17,16.3,10.6,12.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,17,6,June     ,2023,24,COL,Americas
2023-06-18,16.5,10.0,12.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,18,6,June     ,2023,25,COL,Americas
2023-06-19,19.3,10.2,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,19,6,June     ,2023,25,COL,Americas
2023-06-20,19.2,9.3,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,20,6,June     ,2023,25,COL,Americas
2023-06-21,20.9,11.0,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,21,6,June     ,2023,25,COL,Americas
2023-06-22,19.6,10.9,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,22,6,June     ,2023,25,COL,Americas
2023-06-23,19.4,11.8,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,23,6,June     ,2023,25,COL,Americas
2023-06-24,17.8,10.7,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,24,6,June     ,2023,25,COL,Americas
2023-06-25,17.0,11.4,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,25,6,June     ,2023,26,COL,Americas
2023-06-26,20.3,10.6,14.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,26,6,June     ,2023,26,COL,Americas
2023-06-27,18.5,10.0,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,27,6,June     ,2023,26,COL,Americas
2023-06-28,18.7,10.5,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,28,6,June     ,2023,26,COL,Americas
2023-06-29,18.6,11.4,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,29,6,June     ,2023,26,COL,Americas
2023-06-30,18.3,11.6,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,30,6,June     ,2023,26,COL,Americas
2023-07-01,20.1,10.7,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,1,7,July     ,2023,26,COL,Americas
2023-07-02,19.2,10.9,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,2,7,July     ,2023,27,COL,Americas
2023-07-03,19.5,9.8,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,3,7,July     ,2023,27,COL,Americas
2023-07-04,17.8,10.8,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,4,7,July     ,2023,27,COL,Americas
2023-07-05,17.5,10.5,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,5,7,July     ,2023,27,COL,Americas
2023-07-06,18.0,11.3,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,6,7,July     ,2023,27,COL,Americas
2023-07-07,16.8,11.0,13.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,7,7,July     ,2023,27,COL,Americas
2023-07-08,18.3,10.3,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,8,7,July     ,2023,27,COL,Americas
2023-07-09,17.9,10.4,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,9,7,July     ,2023,28,COL,Americas
2023-07-10,20.1,9.4,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,10,7,July     ,2023,28,COL,Americas
2023-07-11,18.7,10.4,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,11,7,July     ,2023,28,COL,Americas
2023-07-12,19.7,10.0,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,12,7,July     ,2023,28,COL,Americas
2023-07-13,19.9,9.3,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,13,7,July     ,2023,28,COL,Americas
2023-07-14,19.3,10.9,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,14,7,July     ,2023,28,COL,Americas
2023-07-15,17.3,10.1,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,15,7,July     ,2023,28,COL,Americas
2023-07-16,19.0,11.0,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,16,7,July     ,2023,29,COL,Americas
2023-07-17,15.0,11.3,12.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,17,7,July     ,2023,29,COL,Americas
2023-07-18,16.8,10.3,13.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,18,7,July     ,2023,29,COL,Americas
2023-07-19,17.9,8.6,13.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,19,7,July     ,2023,29,COL,Americas
2023-07-20,18.6,10.2,13.8,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,20,7,July     ,2023,29,COL,Americas
2023-07-21,17.6,11.1,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,21,7,July     ,2023,29,COL,Americas
2023-07-22,18.5,10.2,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,22,7,July     ,2023,29,COL,Americas
2023-07-23,19.3,10.7,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,23,7,July     ,2023,30,COL,Americas
2023-07-24,19.6,10.9,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,24,7,July     ,2023,30,COL,Americas
2023-07-25,18.0,11.7,14.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,25,7,July     ,2023,30,COL,Americas
2023-07-26,19.3,10.6,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,26,7,July     ,2023,30,COL,Americas
2023-07-27,19.9,11.7,15.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,27,7,July     ,2023,30,COL,Americas
2023-07-28,19.1,12.4,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,28,7,July     ,2023,30,COL,Americas
2023-07-29,18.0,11.8,14.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,29,7,July     ,2023,30,COL,Americas
2023-07-30,17.4,11.5,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,30,7,July     ,2023,31,COL,Americas
2023-07-31,17.8,10.6,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,31,7,July     ,2023,31,COL,Americas
2023-08-01,15.9,10.2,12.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,1,8,August   ,2023,31,COL,Americas
2023-08-02,19.4,9.7,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,2,8,August   ,2023,31,COL,Americas
2023-08-03,19.0,10.1,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,3,8,August   ,2023,31,COL,Americas
2023-08-04,20.2,10.4,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,4,8,August   ,2023,31,COL,Americas
2023-08-05,19.3,10.9,14.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,5,8,August   ,2023,31,COL,Americas
2023-08-06,19.5,11.2,15.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,6,8,August   ,2023,32,COL,Americas
2023-08-07,19.3,11.7,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,7,8,August   ,2023,32,COL,Americas
2023-08-08,21.1,10.5,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,8,8,August   ,2023,32,COL,Americas
2023-08-09,20.3,9.0,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,9,8,August   ,2023,32,COL,Americas
2023-08-10,19.5,10.6,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,10,8,August   ,2023,32,COL,Americas
2023-08-11,19.5,11.1,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,11,8,August   ,2023,32,COL,Americas
2023-08-12,18.4,10.5,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,12,8,August   ,2023,32,COL,Americas
2023-08-13,18.5,10.5,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,13,8,August   ,2023,33,COL,Americas
2023-08-14,20.8,9.8,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,14,8,August   ,2023,33,COL,Americas
2023-08-15,17.7,10.5,13.2,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,15,8,August   ,2023,33,COL,Americas
2023-08-16,19.4,10.7,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,16,8,August   ,2023,33,COL,Americas
2023-08-17,20.4,10.7,15.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,17,8,August   ,2023,33,COL,Americas
2023-08-18,20.0,10.3,14.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,18,8,August   ,2023,33,COL,Americas
2023-08-19,20.0,10.5,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,19,8,August   ,2023,33,COL,Americas
2023-08-20,19.0,11.7,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,20,8,August   ,2023,34,COL,Americas
2023-08-21,18.7,11.4,14.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,21,8,August   ,2023,34,COL,Americas
2023-08-22,16.6,10.4,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,22,8,August   ,2023,34,COL,Americas
2023-08-23,20.6,9.3,14.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,23,8,August   ,2023,34,COL,Americas
2023-08-24,19.0,9.7,13.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,24,8,August   ,2023,34,COL,Americas
2023-08-25,19.5,9.7,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,25,8,August   ,2023,34,COL,Americas
2023-08-26,20.7,8.3,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,26,8,August   ,2023,34,COL,Americas
2023-08-27,21.2,6.9,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,27,8,August   ,2023,35,COL,Americas
2023-08-28,20.4,7.1,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,28,8,August   ,2023,35,COL,Americas
2023-08-29,21.0,6.6,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,29,8,August   ,2023,35,COL,Americas
2023-08-30,20.6,8.6,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,30,8,August   ,2023,35,COL,Americas
2023-08-31,20.4,8.6,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,31,8,August   ,2023,35,COL,Americas
2023-09-01,21.7,7.9,14.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,1,9,September,2023,35,COL,Americas
2023-09-02,23.1,10.0,15.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,2,9,September,2023,35,COL,Americas
2023-09-03,21.0,7.8,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,3,9,September,2023,36,COL,Americas
2023-09-04,19.5,7.7,13.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,4,9,September,2023,36,COL,Americas
2023-09-05,20.7,8.2,13.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,5,9,September,2023,36,COL,Americas
2023-09-06,21.8,7.5,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,6,9,September,2023,36,COL,Americas
2023-09-07,20.7,7.4,13.1,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,7,9,September,2023,36,COL,Americas
2023-09-08,20.9,7.8,14.0,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,8,9,September,2023,36,COL,Americas
2023-09-09,19.7,10.0,13.6,Bogota,Cundinamarca,Colombia,4.6,-74.08,saturday ,9,9,September,2023,36,COL,Americas
2023-09-10,17.8,10.6,13.4,Bogota,Cundinamarca,Colombia,4.6,-74.08,sunday   ,10,9,September,2023,37,COL,Americas
2023-09-11,20.7,8.4,13.7,Bogota,Cundinamarca,Colombia,4.6,-74.08,monday   ,11,9,September,2023,37,COL,Americas
2023-09-12,20.9,8.9,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,tuesday  ,12,9,September,2023,37,COL,Americas
2023-09-13,22.1,8.5,14.5,Bogota,Cundinamarca,Colombia,4.6,-74.08,wednesday,13,9,September,2023,37,COL,Americas
2023-09-14,19.4,8.7,13.9,Bogota,Cundinamarca,Colombia,4.6,-74.08,thursday ,14,9,September,2023,37,COL,Americas
2023-09-15,18.3,8.4,13.3,Bogota,Cundinamarca,Colombia,4.6,-74.08,friday   ,15,9,September,2023,37,COL,Americas
